size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
6,3,4,as&gap&mrg&ovl|cnf|tzi,1,1,38.37777777777778,1.47,42.139743589743595,39.33333333333333,1.4233333333333333,300,-9.768037518037517,-13.82905423280423,-5.986550625300627,-1.18,-15.415656565656565,-19.91209175084175,-10.506165824915826,-10.678138528138529,-15.47306277056277,-5.904678932178933
4,3,2,as|gap&tzi|mrg,1,1,41.37777777777778,1.55,42.02365412365413,38.333333333333336,1.5366666666666666,298,-9.884126984126985,-13.885648148148148,-6.3480952380952385,-1.0666666666666667,-15.531746031746033,-20.497034632034634,-10.52272546897547,-10.794227994227995,-15.39802429052429,-6.305631313131315
5,3,2,as&cnf|gap&tzi|mrg,1,1,41.37777777777778,1.55,42.02365412365413,38.333333333333336,1.5433333333333332,298,-9.884126984126985,-13.885648148148148,-6.3480952380952385,-1.06,-15.531746031746033,-20.497034632034634,-10.52272546897547,-10.794227994227995,-15.39802429052429,-6.305631313131315
4,4,1,cnf|gap|ovl|tzi,0,0,38.37777777777778,1.39,42.00641025641026,39.0,1.3633333333333333,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.24,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
5,5,1,as|cnf|gap|ovl|tzi,0,1,38.37777777777778,1.39,42.00641025641026,39.0,1.3633333333333333,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.24,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
6,5,2,as&mrg|cnf|gap|ovl|tzi,1,1,38.37777777777778,1.39,42.00641025641026,39.0,1.3633333333333333,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.24,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
4,4,1,as|cnf|gap|tzi,0,1,37.37777777777778,1.41,42.00641025641026,39.0,1.3666666666666667,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2366666666666666,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
5,4,2,as&ovl|cnf|gap|tzi,0,1,37.37777777777778,1.41,42.00641025641026,39.0,1.3666666666666667,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2366666666666666,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
6,5,2,as|cnf|gap|mrg&ovl|tzi,1,1,37.37777777777778,1.41,42.00641025641026,39.0,1.3666666666666667,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2366666666666666,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
3,3,1,cnf|gap|tzi,0,0,37.37777777777778,1.41,42.00641025641026,39.0,1.37,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2333333333333334,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
5,4,2,as&mrg|cnf|gap|tzi,1,1,37.37777777777778,1.41,42.00641025641026,39.0,1.37,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2333333333333334,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
5,4,2,cnf|gap|mrg&ovl|tzi,1,0,37.37777777777778,1.41,42.00641025641026,39.0,1.37,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2333333333333334,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
6,4,3,as&mrg&ovl|cnf|gap|tzi,1,1,37.37777777777778,1.41,42.00641025641026,39.0,1.37,300,-9.901370851370851,-14.077830687830689,-5.804003126503128,-1.2333333333333334,-15.548989898989898,-20.254406565656563,-10.483876262626262,-10.811471861471864,-15.50177609427609,-5.950434704184703
5,4,2,as|gap&tzi|mrg|ovl,1,1,42.37777777777778,1.44,41.96196581196581,38.0,1.39,300,-9.945815295815297,-14.16940536315536,-5.973534151034152,-1.2133333333333334,-15.593434343434343,-20.43317760942761,-10.56305134680135,-10.855916305916304,-15.687415824915824,-6.367594997594998
