size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
5,2,3,as&cnf&ovl|mrg&tzi,1,1,66.77717086834733,2.76,57.29344035594035,47.66666666666667,2.7533333333333334,244,5.7839285714285715,3.1438343253968255,8.466547619047619,0.2633333333333333,-2.068253968253969,-4.333333333333334,0.1545634920634914,4.011706349206349,1.3116369047619048,6.955019841269841
6,2,3,as&cnf&ovl|gap&mrg&tzi,1,1,66.77717086834733,2.81,57.29344035594035,47.66666666666667,2.756666666666667,244,5.7839285714285715,3.1438343253968255,8.466547619047619,0.26666666666666666,-2.068253968253969,-4.333333333333334,0.1545634920634914,4.011706349206349,1.3116369047619048,6.955019841269841
3,2,2,as&ovl|mrg,1,1,64.843837535014,2.19,57.16898148148148,47.333333333333336,2.263333333333333,272,5.659469696969696,2.4837175324675322,8.659780393217892,-0.22666666666666666,-2.192712842712843,-4.975984848484848,0.3745652958152929,3.8872474747474746,0.9149314574314573,6.877794462481962
4,2,3,as&cnf&ovl|mrg,1,1,64.843837535014,2.21,57.16898148148148,47.333333333333336,2.2733333333333334,272,5.659469696969696,2.4837175324675322,8.659780393217892,-0.21666666666666667,-2.192712842712843,-4.975984848484848,0.3745652958152929,3.8872474747474746,0.9149314574314573,6.877794462481962
4,2,3,cnf&gap&ovl|mrg,1,0,66.843837535014,2.46,57.13564814814814,47.333333333333336,2.31,265,5.626136363636363,2.073555194805195,8.923472222222223,-0.18,-2.226046176046176,-4.94050505050505,0.12029942279942239,3.8539141414141413,1.0560736832611832,6.6368849206349205
3,2,2,mrg|ovl&tzi,1,0,66.843837535014,2.48,57.13564814814814,47.333333333333336,2.3466666666666667,262,5.626136363636363,2.0248336038961043,8.967550505050504,-0.14333333333333334,-2.226046176046176,-4.947215007215007,0.28517135642135627,3.853914141414141,0.975052308802309,6.772109938672438
5,2,4,cnf&gap&ovl&tzi|mrg,1,0,66.843837535014,2.48,57.13564814814814,47.333333333333336,2.3633333333333333,261,5.626136363636363,1.8607823773448773,8.97761002886003,-0.12666666666666668,-2.226046176046176,-5.05053391053391,0.34198953823953765,3.853914141414141,0.9586544011544013,6.67938988095238
5,2,3,cnf&mrg&tzi|gap&ovl,1,0,68.00574229691877,3.6,57.09344035594036,47.66666666666667,3.33,187,5.583928571428571,2.4749355158730157,8.69642857142857,0.84,-2.268253968253968,-4.493690476190476,0.010674603174602166,3.8117063492063488,1.3669791666666664,6.655897817460317
5,2,3,as&mrg&tzi|gap&ovl,1,1,68.00574229691877,3.72,57.09344035594036,47.66666666666667,3.3833333333333333,185,5.583928571428571,2.4749355158730157,8.69642857142857,0.8933333333333333,-2.268253968253968,-4.493690476190476,0.010674603174602166,3.8117063492063488,1.3669791666666664,6.655897817460317
6,2,4,as&cnf&mrg&tzi|gap&ovl,1,1,68.00574229691877,3.72,57.09344035594036,47.66666666666667,3.3866666666666667,185,5.583928571428571,2.4749355158730157,8.69642857142857,0.8966666666666666,-2.268253968253968,-4.493690476190476,0.010674603174602166,3.8117063492063488,1.3669791666666664,6.655897817460317
