size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
3,1,3,cnf&mrg&tzi,1,0,67.07248960190137,4.2,60.894095719095716,48.0,3.99,117,4.130769230769231,1.4015781440781443,7.069911477411477,1.4766666666666666,1.6212454212454215,-0.8165567765567766,4.30547619047619,2.24017094017094,-0.2451892551892552,4.981202686202686
4,1,4,cnf&gap&mrg&tzi,1,0,67.07248960190137,4.26,60.894095719095716,48.0,3.9966666666666666,116,4.130769230769231,1.4015781440781443,7.069911477411477,1.4833333333333334,1.6212454212454215,-0.8165567765567766,4.30547619047619,2.24017094017094,-0.2451892551892552,4.981202686202686
2,1,2,mrg&tzi,1,0,66.07248960190137,4.05,60.83854016354016,48.0,3.72,134,4.075213675213675,1.4542063492063493,6.944999999999999,1.2066666666666668,1.5656898656898657,-0.9006440781440781,4.144911477411477,2.1846153846153853,-0.20576312576312564,4.870644078144077
3,1,3,gap&mrg&tzi,1,0,66.07248960190137,4.11,60.83854016354016,48.0,3.7333333333333334,132,4.075213675213675,1.4542063492063493,6.944999999999999,1.22,1.5656898656898657,-0.9006440781440781,4.144911477411477,2.1846153846153853,-0.20576312576312564,4.870644078144077
2,1,2,cnf&mrg,1,0,67.07248960190137,3.2,60.69885762385763,48.333333333333336,3.2533333333333334,201,3.9355311355311353,1.3488095238095237,6.627078754578755,0.74,1.426007326007326,-1.111001221001221,4.090680708180709,2.044932844932845,-0.43677350427350425,4.5210256410256395
4,1,4,as&cnf&gap&ovl,0,1,68.07248960190137,4.05,60.62999315499316,47.66666666666667,4.043333333333333,131,3.8666666666666667,1.2870238095238093,6.347103174603173,1.53,1.3571428571428572,-1.1953968253968252,3.9182142857142854,1.976068376068376,-0.5810317460317462,4.660470085470085
5,1,5,as&cnf&gap&ovl&tzi,0,1,68.07248960190137,4.21,60.62999315499316,47.66666666666667,4.176666666666667,112,3.8666666666666667,1.2870238095238093,6.347103174603173,1.6633333333333333,1.3571428571428572,-1.1953968253968252,3.9182142857142854,1.976068376068376,-0.5810317460317462,4.660470085470085
3,1,3,as&cnf&ovl,0,1,68.07248960190137,3.35,60.50618363118362,48.0,3.566666666666667,200,3.742857142857143,1.442857142857143,6.07626984126984,1.0533333333333332,1.2333333333333334,-1.3503571428571428,3.776785714285714,1.8522588522588521,-0.6473412698412698,4.44297619047619
2,1,2,cnf&ovl,0,0,68.07248960190137,2.96,60.45282587782588,48.66666666666667,3.21,220,3.6894993894993893,1.1209432234432235,6.28874542124542,0.6966666666666667,1.17997557997558,-1.6208974358974357,4.0655158730158725,1.7989010989010992,-0.8899053724053722,4.809041514041514
2,1,2,gap&mrg,1,0,66.07248960190137,3.87,60.33060365560365,48.0,3.54,152,3.567277167277168,0.94984126984127,6.556706349206347,1.0266666666666666,1.057753357753358,-1.5228174603174598,3.7847222222222228,1.676678876678877,-0.7386568986568983,4.559606227106227
4,1,4,as&cnf&ovl&tzi,0,1,68.07248960190137,4.18,60.29665982165982,47.333333333333336,4.156666666666666,115,3.5333333333333337,1.0846428571428575,6.0001984126984125,1.6433333333333333,1.0238095238095237,-1.5097222222222217,3.504484126984126,1.642735042735043,-1.0955158730158727,4.54927960927961
1,1,1,mrg,1,0,65.07248960190137,2.89,60.135365560365564,48.333333333333336,2.8533333333333335,225,3.372039072039072,0.9253174603174605,6.140476190476191,0.34,0.8625152625152627,-1.728199023199023,3.629236874236874,1.4814407814407813,-0.7855006105006104,4.032225274725274
3,1,3,cnf&gap&ovl,0,0,68.07248960190137,3.82,60.043302068302076,47.66666666666667,3.8333333333333335,144,3.2799755799755794,0.42160256410256425,6.198586691086691,1.32,0.7704517704517704,-2.0109371184371185,3.5178968253968246,1.3893772893772895,-1.3033608058608057,4.216990231990231
4,1,4,cnf&gap&ovl&tzi,0,0,68.07248960190137,3.98,59.876635401635404,47.333333333333336,4.006666666666667,123,3.113308913308913,0.26554639804639807,5.736468253968254,1.4933333333333334,0.6037851037851037,-2.168199023199023,3.2146428571428562,1.2227106227106228,-1.4835958485958487,4.117771672771671
3,1,3,cnf&ovl&tzi,0,0,68.07248960190137,3.94,59.543302068302076,47.0,3.9833333333333334,126,2.7799755799755794,-0.04473137973137956,5.3981654456654455,1.47,0.2704517704517705,-2.342564102564103,2.854325396825397,0.8893772893772895,-1.9316941391941387,3.9293620268620266
5,2,3,as&gap&mrg|cnf&ovl,1,1,67.07248960190137,2.71,59.49250841750842,47.66666666666667,2.783333333333333,258,2.729181929181929,0.37686507936507935,5.094484126984127,0.27,0.21965811965811963,-2.5238339438339437,3.0339194139194134,0.8385836385836386,-1.5931410256410257,3.6890995115995113
5,2,3,as&mrg&tzi|cnf&ovl,1,1,67.07248960190137,2.76,59.49250841750842,47.66666666666667,2.8233333333333333,253,2.729181929181929,0.37686507936507935,5.094484126984127,0.31,0.21965811965811963,-2.5238339438339437,3.0339194139194134,0.8385836385836386,-1.5931410256410257,3.6890995115995113
6,2,4,as&gap&mrg&tzi|cnf&ovl,1,1,67.07248960190137,2.78,59.49250841750842,47.66666666666667,2.8266666666666667,253,2.729181929181929,0.37686507936507935,5.094484126984127,0.31333333333333335,0.21965811965811963,-2.5238339438339437,3.0339194139194134,0.8385836385836386,-1.5931410256410257,3.6890995115995113
3,1,3,as&cnf&gap,0,1,66.07248960190137,3.68,59.45856458356459,46.666666666666664,3.5866666666666664,172,2.695238095238095,0.4946031746031747,4.930357142857143,1.0733333333333333,0.1857142857142858,-2.358333333333333,2.8247619047619037,0.8046398046398047,-1.6990140415140416,3.337936507936508
4,1,4,as&cnf&gap&tzi,0,1,66.07248960190137,3.91,59.45856458356459,46.666666666666664,3.783333333333333,146,2.695238095238095,0.4946031746031747,4.930357142857143,1.27,0.1857142857142858,-2.358333333333333,2.8247619047619037,0.8046398046398047,-1.6990140415140416,3.337936507936508
3,1,3,as&gap&ovl,0,1,69.07248960190137,3.91,59.36332648832649,46.666666666666664,3.8533333333333335,156,2.6,0.4379761904761905,4.911071428571427,1.34,0.09047619047619049,-2.15297619047619,2.3625,0.7094017094017095,-1.4988888888888885,3.1462240537240533
4,1,4,as&gap&ovl&tzi,0,1,69.07248960190137,4.09,59.36332648832649,46.666666666666664,4.006666666666667,135,2.6,0.4379761904761905,4.911071428571427,1.4933333333333334,0.09047619047619049,-2.15297619047619,2.3625,0.7094017094017095,-1.4988888888888885,3.1462240537240533
4,2,2,as&mrg|cnf&ovl,1,1,67.07248960190137,2.53,59.35441317941318,47.333333333333336,2.683333333333333,267,2.5910866910866917,0.3501739926739928,4.916181318681319,0.17,0.0815628815628815,-2.58302503052503,2.8889194139194148,0.7004884004884007,-1.6934798534798532,3.3302991452991453
4,2,2,cnf&ovl|mrg&tzi,1,0,65.07248960190137,2.65,59.15917508417509,47.333333333333336,2.6366666666666667,257,2.3958485958485953,0.07111111111111117,4.725714285714283,0.12333333333333334,-0.11367521367521372,-2.861159951159951,2.893864468864469,0.5052503052503052,-1.8819291819291817,3.1977716727716703
5,2,3,cnf&ovl|gap&mrg&tzi,1,0,65.07248960190137,2.67,59.15917508417509,47.333333333333336,2.64,257,2.3958485958485953,0.07111111111111117,4.725714285714283,0.12666666666666668,-0.11367521367521372,-2.861159951159951,2.893864468864469,0.5052503052503052,-1.8819291819291817,3.1977716727716703
6,2,4,as&cnf&gap&ovl|mrg&tzi,1,1,65.07248960190137,3.57,59.13854016354016,46.33333333333333,3.3566666666666665,179,2.375213675213675,0.1015079365079365,4.855467032967033,0.8433333333333334,-0.13431013431013414,-2.68781746031746,2.577142857142856,0.4846153846153846,-1.6476312576312577,2.8578327228327227
6,2,3,as&cnf&gap|mrg&ovl&tzi,1,1,66.07248960190137,3.55,59.13377825877825,46.666666666666664,3.3733333333333335,191,2.37045177045177,0.2503724053724053,4.694206349206349,0.86,-0.13907203907203888,-2.6223504273504274,2.5560714285714283,0.4798534798534798,-1.9251862026862028,3.0939224664224656
3,1,3,as&cnf&tzi,0,1,66.07248960190137,3.86,59.125231250231245,46.33333333333333,3.756666666666667,149,2.361904761904762,0.2557142857142858,4.458730158730159,1.2433333333333334,-0.14761904761904754,-2.5570634920634916,2.4302777777777775,0.47130647130647135,-2.1638095238095234,3.109758852258852
6,2,3,as&mrg&tzi|cnf&gap&ovl,1,1,67.07248960190137,3.59,59.08298460798461,46.666666666666664,3.44,179,2.31965811965812,-0.2871520146520144,5.02265873015873,0.9266666666666666,-0.1898656898656898,-2.909246031746031,2.6184523809523803,0.42905982905982915,-2.0414133089133086,2.920940170940171
3,1,3,as&ovl&tzi,0,1,69.07248960190137,4.06,59.02999315499316,46.33333333333333,3.986666666666667,138,2.2666666666666666,0.24166666666666667,4.5095238095238095,1.4733333333333334,-0.24285714285714283,-2.4675,1.9527380952380948,0.3760683760683762,-2.114526862026862,2.906584249084249
5,2,3,as&cnf&ovl|mrg&tzi,1,1,65.07248960190137,2.9,59.01473063973064,46.666666666666664,2.89,246,2.2514041514041514,0.3490781440781441,4.366840659340659,0.37666666666666665,-0.2581196581196582,-2.729349816849817,2.4372619047619044,0.36080586080586075,-2.017579365079365,2.8355677655677654
6,2,3,as&cnf&ovl|gap&mrg&tzi,1,1,65.07248960190137,2.93,59.01473063973064,46.666666666666664,2.8933333333333335,246,2.2514041514041514,0.3490781440781441,4.366840659340659,0.38,-0.2581196581196582,-2.729349816849817,2.4372619047619044,0.36080586080586075,-2.017579365079365,2.8355677655677654
5,2,3,as&mrg|cnf&gap&ovl,1,1,67.07248960190137,2.86,58.88774651274651,47.0,2.8966666666666665,250,2.1244200244200244,-0.23862026862026864,4.616657509157507,0.38333333333333336,-0.3851037851037852,-3.1586111111111115,2.4517124542124535,0.2338217338217339,-1.8728021978021974,2.5653571428571427
5,2,3,as&cnf&gap|mrg&ovl,1,1,66.07248960190137,2.89,58.83854016354015,47.0,2.85,255,2.0752136752136754,0.25888888888888884,4.041944444444445,0.33666666666666667,-0.4343101343101344,-3.041666666666667,2.299206349206349,0.18461538461538454,-1.9837576312576315,2.392408424908425
6,2,4,as&cnf&gap&tzi|mrg&ovl,1,1,66.07248960190137,2.99,58.83854016354015,47.0,2.9433333333333334,243,2.0752136752136754,0.25888888888888884,4.041944444444445,0.43,-0.4343101343101344,-3.041666666666667,2.299206349206349,0.18461538461538454,-1.9837576312576315,2.392408424908425
2,1,2,as&cnf,0,1,66.07248960190137,2.8,58.83475505975506,46.666666666666664,2.9433333333333334,252,2.0714285714285716,0.36650793650793656,3.835079365079362,0.43,-0.43809523809523787,-3.1399206349206352,2.361904761904762,0.1808302808302808,-2.338373015873016,2.7048382173382173
6,2,3,as&cnf&tzi|gap&mrg&ovl,1,1,66.07248960190137,3.64,58.800444925444914,46.33333333333333,3.433333333333333,181,2.037118437118437,0.010927960927961045,4.265705128205128,0.92,-0.4724053724053722,-2.8913339438339434,2.1215476190476186,0.14652014652014653,-2.487115384615385,2.8056074481074478
5,2,3,as&gap&ovl|mrg&tzi,1,1,66.07248960190137,3.46,58.76076238576239,46.0,3.2866666666666666,187,1.9974358974358972,-0.12857142857142856,4.302499999999999,0.7733333333333333,-0.512087912087912,-2.96967032967033,1.9386263736263731,0.10683760683760687,-2.125659340659341,2.3653571428571425
5,2,3,cnf&gap&ovl|mrg&tzi,1,0,65.07248960190137,3.47,58.74965127465127,46.33333333333333,3.25,183,1.9863247863247864,-0.6293101343101342,4.6727380952380955,0.7366666666666667,-0.5231990231990231,-3.3348107448107447,2.326865079365079,0.09572649572649583,-2.242335164835165,2.6537912087912088
6,2,4,as&mrg|cnf&gap&ovl&tzi,1,1,67.07248960190137,2.89,58.721079846079846,46.666666666666664,2.966666666666667,243,1.9577533577533577,-0.13687423687423683,4.199999999999999,0.4533333333333333,-0.5517704517704517,-3.1789957264957267,2.1196031746031743,0.06715506715506721,-2.167103174603174,2.3403113553113553
2,1,2,as&ovl,0,1,69.07248960190137,3.11,58.66808839308839,46.33333333333333,3.263333333333333,237,1.9047619047619049,0.23809523809523808,3.667499999999999,0.75,-0.6047619047619048,-2.966904761904762,1.500714285714285,0.014163614163614262,-2.2909920634920633,2.2173412698412696
